2010;;José;約瑟的房間;Chinois;賈翊君 CHIA Yi Chun;英屬維京群島商高寶國際有限公司台灣分公司
2009;Mathias Malzieu;La Mécanique du Coeur;심장의 시계장치;Coréen;LIM Hee-Kun 임희근;Munhak dongne 문학동네
2009;Mathias Malzieu;La Mécanique du Coeur;機械心;Chinois;梁若瑜 LIANG Sophie;皇冠文化出版有限公司
2007;;L'Anniversaire de l'écureuil;松鼠的生日宴會;Chinois;蔡孟貞 TSAI Meng Chen;大田出版有限公司
2004;;Faire l'amour;Making Love;Anglais;Linda Coverdale;The New Press
2007;;Faire l'amour;做愛;Chinois;余中先 YU Chung Hsien;寶瓶文化
2006;;Faire l'amour;做爱;Chinois;Zhongxian YU;湖南美术出版社
2011;;Petit Hector apprend la vie;小艾多的世界;Chinois;蔡雅琪 TSAI Ya Chi;先覺出版社
2011;Honoré de Balzac;Traité des excitants modernes;論現代興奮劑;Chinois;甘佳平 KAN Chia Ping (Gabrielle);聯經出版公司
2008;;Journal d'Hirondelle;Diari de l'Oreneta;Catalan;Ferran Ràfols;Empúries
2008;;Journal d'Hirondelle;Diario de golondrina;Espagnol;Sergi Pàmies;Anagrama
2010;;Journal d'Hirondelle;殺了妳，然後愛上妳;Chinois;尉遲秀 YU Chih Hsiu;皇冠文化出版有限公司
2007;;La Tête en bas;頭朝下;Chinois;阮若缺 JUAN Jo Chueh;遠流出版公司
2005;;La Dentellière;編織的女孩;Chinois;簡伊玲 CHIEN Yi Ling;皇冠文化出版有限公司
1997;Marcel Pagnol;Le temps des secrets;ذكريات طفولة، المجلد الثالث: زمن الأسرار;Arabe;Mohammed Seif;دار شرقيات
2006;Marcel Pagnol;Le temps des secrets;普羅旺斯童年四部曲三：秘密時光;Chinois;陳太乙 CHEN Tai Yi;英屬維京群島商高寶國際有限公司台灣分公司
2008;;Monsieur;Monsieur;Anglais;John Lambert;Dalkey Archive Press
2001;;Ma maison;我家的怪物真可愛;Chinois;孫千淨 SUN Chien Ching;格林文化
2012;Katherine Pancol;Les yeux jaunes des crocodiles;악어들의 노란 눈;Coréen;JANG So-Mi 장소미;Munhak dongne 문학동네
2005;Maurice Blanchot;Thomas l'obscur;黑暗托馬;Chinois;林長杰 LIN Chang Jie;行人文化實驗室
2012;Marcel Aymé;La Jument verte;البغلة الخضراء;Arabe;Walid Khoury;
1997;Marcel Aymé;La Jument verte;綠色之馬;Chinois;邱瑞鑾 CHIU Jui Luan;時報出版
2009;;La Consolante;幸福需要等待;Chinois;陳蓁美 CHEN Chen Mei;木馬文化
2007;;Je voudrais que quelqu'un m'attende quelque part;누군가 어디에서 나를 기다리면 좋겠다;Coréen;KIM Min-Jung 김민정;Munhaksegyesa 문학세계사
2001;;Je voudrais que quelqu'un m'attende quelque part;我希望有人在什麼地方等我;Chinois;林說俐 LIN Yue Li;天培文化有限公司
2006;Milan Kundera;La Vie est ailleurs;生活在他方;Chinois;尉遲秀 YU Chih Hsiu;皇冠文化出版有限公司
2010;;Moi, Nojoud, 10 ans, divorcée;我十歲，離婚;Chinois;黃琪雯 HUANG Chi Wen;寶瓶文化
2010;;Les Déferlantes;潮浪情緣;Chinois;邱瑞鑾 CHIU Jui Luan;商周出版
2001;Christian Bobin;Tout le monde est occupé;噓！亞莉安在飛;Chinois;林說俐 LIN Yue Li;天培文化有限公司
2004;;Flon-Flon et Musette;福隆與妙賽德;Chinois;徐素霞 HSU Su Hsia;玉山社出版事業股份有限公司
2001;;Hannibal, sous les remparts de Rome;Anibal , sob as muralhas de Roma;Portugais;Guilherme João de Freitas Teixeira;Estação Liberdade
2009;;Le plus grand chasseur de Loups de tous les temps;三隻小豬不一樣;Chinois;吳欣怡 WU HSIN YI;奧林文化&大穎文化
2004;;Apprendre à finir;放手;Chinois;蔡孟貞 TSAI Meng Chen;皇冠文化出版有限公司
1999;Milan Kundera;Risibles amours;可笑的愛;Chinois;邱瑞鑾 CHIU Jui Luan;皇冠文化出版有限公司
2007;;Fuir;Fuxir;Galicien;Carmen Torres París,María Dolores Torres París;Galaxia
2007;;Fuir;逃;Chinois;余中先 YU Chung Hsien;寶瓶文化
2006;;Fuir;逃跑;Chinois;Zhongxian YU;湖南美术出版社
2007;;L'idole;El ídolo;Espagnol;María Teresa Gallego Urrutia;Siruela
2001;;Disparue dans la nuit;消失在暗夜;Chinois;王美文 WANG Mei Wen;皇冠文化出版有限公司
2010;;Pépites;原石;Chinois;葛諾珀 KO No Po;繆思出版
2001;;En attendant le vote des bêtes sauvages;Waiting for the Vote of Wild Animals;Anglais;Carroll F. Coates;University of Virginia Press
2003;;L'Empire du sommeil;睡眠帝國;Chinois;翁德明 WONG De Ming;皇冠文化出版有限公司
2011;Jean-Louis Fournier;Il a jamais tue personne, mon papa;爸爸沒殺人;Chinois;黃琪雯 HUANG Chi Wen;寶瓶文化
2011;Roland Barthes;Journal de deuil;Diario de luto;Portugais;Leyla Perrone-Moisés;Wmfmartinsfontes
2009;Roland Barthes;Journal de deuil;Diário de Luto;Portugais;Miguel Serras Pereira;Edições 70
2011;Roland Barthes;Journal de deuil;哀悼日記;Chinois;劉俐 LIU Li;商周出版
2012;Marguerite Duras;Dix heures et demie du soir en été;العاشرة والنصف ذات مساء صيف;Arabe;Souheil Idriss;دار الاداب
2006;Marguerite Duras;Dix heures et demie du soir en été;夏夜十點半;Chinois;桂裕芳 KUEI Yu Fang;聯經出版公司
2007;;Psychologie de la créativité;創意心理學-探索創意的運作機制，掌握影響創造力的因素;Chinois;蔣國英 CHIANG Kuo Ying;遠流出版公司
2006;;Kilomètre zéro;相愛從零開始：父子健行三百里;Chinois;于光雅 YU Kuang Ya;Marco Polo
2004;;Tous les matins de l'amour...;每個愛的早晨都有夜晚;Chinois;梁若瑜 LIANG Sophie;大田出版有限公司
2011;;La Vérité sur Marie;瑪麗的真相;Chinois;陳蓁美 CHEN Chen Mei;寶瓶文化
2007;;Dictionnaire amoureux du Vin;Diccionario del amante de vino;Espagnol;Jordi Terré;Paidós Ibérica
2008;;Dictionnaire amoureux du Vin;戀酒事典;Chinois;尉遲秀 YU Chih Hsiu;大辣出版
2010;;Le secret de l'amour à l'africaine;非洲慾經;Chinois;周明佳 CHOU Ming Chia;英屬維京群島商高寶國際有限公司台灣分公司
2003;Milan Kundera;Jacques et son Maître;雅克和他的主人;Chinois;尉遲秀 YU Chih Hsiu;皇冠文化出版有限公司
2008;;Ma maman du photomaton;想念媽媽;Chinois;黃秀錦 HUANG Hsiu Chin;奧林文化&大穎文化
2005;;L'Art pour comprendre le monde;藝術有什麼用？──認識藝術的第一堂課;Chinois;賴慧芸 LAI Hui Yun;先覺出版社
2004;;Aurore;愛情的滋味;Chinois;王美文 WANG Mei Wen;皇冠文化出版有限公司
2005;;Emilie pleine de jouets;艾蜜麗的玩具魔法;Chinois;張一喬 CHANG Yi Chio;奧林文化&大穎文化
2006;;Le Diadème de rosée;露珠王冠;Chinois;李友平 LI Yio Ping;台灣商務印書館
2005;Marie Desplechin;Verte;小女巫薇荷特;Chinois;武忠森 WU Chung Sen;允晨文化
2002;;Les Bords de mer;第一次知識大發現(大海洋);Chinois;黃慧芳 HUANG Hui Fang;青林國際出版股份有限公司
2006;;La Dernière leçon;那就10月17日吧！;Chinois;陳素麗 CHEN Su Li;
2005;;Windows on the World;10:29AM;Chinois;楊孟哲 YANG Meng Che;皇冠文化出版有限公司
2004;;Neuf contes de fées tout neufs et de princesses;超級平凡公主的幸福水塘-你不知道的公主和仙子;Chinois;尉遲秀 YU Chih Hsiu;遠流出版公司
2003;;Sur La Scène Comme Au Ciel;那一幕如同在天上;Chinois;林長杰 LIN Chang Jie;皇冠文化出版有限公司
2003;;Il était une fois la Mésopotamie;美索不達米亞：兩河流域的文明曙光;Chinois;馬向陽 MA Hsiang-Yang;時報出版
2008;Philippe Claudel;Le rapport de Brodeck;L'informe de Brodeck;Catalan;Lourdes Bigorra;RBA Libros
2009;Philippe Claudel;Le rapport de Brodeck;波戴克報告;Chinois;賈翊君 CHIA Yi Chun;木馬文化
2005;;La Princetta et le Capitaine;小公主與船長;Chinois;顏湘如 YEN Hsiang Ju;繆思出版
2003;;Le Loup mongol;蒙古蒼狼;Chinois;王柔惠 WANG Jou Hui;麥田出版
2008;;L'eau;El agua;Espagnol;Paz Barroso Fernández-Araoz;Ediciones SM
2008;;L'eau;L'aigua al teu abast;Catalan;Judit Valentines i Vilaplana;Cruïlla
2002;;L'eau;第一次知識大發現(水);Chinois;林永珊 LIN Yung Shan;青林國際出版股份有限公司
2002;Michel Tournier;Vendredi, ou, Les limbes du Pacifique;禮拜五;Chinois;王道乾 WANG Tao Chien;皇冠文化出版有限公司
2008;;Tara Duncan：le sceptre maudit (Tome 3);塔拉的奇想冒險（3） 魔法的王杖;Chinois;張喬玟 CHANG Chiao Wen;英屬維京群島商高寶國際有限公司台灣分公司
1996;Jean Genet;Notre Dame des fleurs;繁花聖母;Chinois;阮慶岳 JUAN Ching Yue;時報出版
2009;Guillaume Musso;Sauve-moi;救救我！;Chinois;張懿德 CHANG Yi Der;皇冠文化出版有限公司
2009;;Mon traître;背叛者之歌;Chinois;武忠森 WU Chung Sen;天培文化有限公司
2006;;Le Parfum de l'invisible, tome 2;激情香水 II;Chinois;于尚白 YU Shang Bo;大辣出版
2008;;La grenouille qui ne savait pas qu'elle était cuite... et autres leçons de vie;La rana que no sabía que estaba hervida-- : y otras lecciones de vida;Espagnol;J. A. Bravo;Maeva
2006;;La grenouille qui ne savait pas qu'elle était cuite... et autres leçons de vie;青蛙不知道自己快被煮熟了;Chinois;葉如惠 YEH Ju Hui;奧林文化&大穎文化
2009;;La femme de papier;分手後的法式幻想;Chinois;繆詠華 MIAO Yung Hua;
2008;;Au nom du père;把米其林名廚帶回家-三星女主廚的法式料理;Chinois;賈翊君 CHIA Yi Chun;台灣商務印書館
2002;;Le théâtre nouveau en France;法國新戲劇;Chinois;阮若缺 JUAN Jo Chueh;麥田出版
2009;;A 10 kilos du bonheur;十公斤的幸福;Chinois;顏湘如 YEN Hsiang Ju;台灣商務印書館
2000;Christian Jacq;Ramsès, tome 2 : Le Temple des millions d'années;百萬年神殿─拉美西斯五部曲之二;Chinois;王玲琇 WANG Ling Hsiu;麥田出版
2007;;Moi, c'est Quoi?;¿Qué soy yo?;Espagnol;Beatriz Bueno Mateos;Edebé
2007;;Moi, c'est Quoi?;我，是什麼呢？;Chinois;謝蕙心 HSIEH Hui Hsin;米奇巴克有限公司
2000;Christian Jacq;Ramsès, tome 4 : La Dame d'Abou Simbel;皇后之愛－拉美西斯五部曲之四;Chinois;王玲琇 WANG Ling Hsiu;麥田出版
2004;Alphonse Boudard;Les trois mamans du petit Jésus;小耶穌的三個媽媽;Chinois;江碧君 CHIANG Pi Chun;皇冠文化出版有限公司
2010;;Le courage et la peur;勇氣與恐懼;Chinois;吳愉萱 WU Yu Hsuan;米奇巴克有限公司
2005;;Le Sel à petits pas;活在鹽的世界裡;Chinois;陳秋玲 CHEN Chiu Ling;鄉宇文化事業股份有限公司
2008;;Le marketing expliqué à ma mère : L'art du positionnement;棉花糖行銷學;Chinois;繆詠華 MIAO Yung Hua;知識流出版社
2007;;L'Année du Coq: Chinois et rebelles;El año del gallo : chinos y rebeldes;Espagnol;Delia Mateovich;Gota a Gota
2012;;L'Année du Coq: Chinois et rebelles;O Ano do Galo - Verdades sobre a China;Portugais;Margarita Maria Garcia Lamelo ;É Realizações
2006;;L'Année du Coq: Chinois et rebelles;謊言帝國—中國雞年紀行;Chinois;許益源 CHU Yi-Yuan;允晨文化
2005;;Le Balayeur du désert;沙漠清掃人;Chinois;李友平 LI Yio Ping;台灣商務印書館
2009;Jean-Louis Fournier;Où on va papa?;爸爸，我們去哪裡？;Chinois;黃琪雯 HUANG Chi Wen;寶瓶文化
2009;;Mais qu'est-ce qui passe par la tête des méchants ?;壞人到底在想什麼？;Chinois;黃馨慧 HUANG Hsin Hui;麥田出版
2008;Philippe Djian;37, 2°C Le matin;巴黎野玫瑰;Chinois;沈台訓 SHEN Tai Hsun;麥田出版
2000;Christian Jacq;Ramsès, tome 3 : La Bataille de Kadesh;卡德墟戰役─拉美西斯五部曲之三;Chinois;王玲琇 WANG Ling Hsiu;麥田出版
1999;;Une nuit sans dormir;離家一夜;Chinois;劉美欽 LIU Mei Chin;玉山社出版事業股份有限公司
2005;;L'Homme et le Lion : Un conte d'Egypte;埃及人與獅子;Chinois;李友平 LI Yio Ping;台灣商務印書館
2008;;Libre et pas libre;自由與不自由;Chinois;劉德馨 LIU De Hsin;米奇巴克有限公司
2002;;Comme un grand;只要我長大;Chinois;殷麗君 YIN Li Chun;格林文化
2007;;Votre chien et vous : Mieux le comprendre pour mieux l'aimer;了解你的狗;Chinois;喬凌梅 CHIAO Ling Mei;世茂出版社
2002;;Le trésor de Clara;克拉拉的寶藏;Chinois;劉美欽 LIU Mei Chin;三之三文化出版社
2007;;Le meilleur et le pire de l'oncle Sam : 100 raisons d'aimer et de détester les Etats-Unis;喜歡與討厭美國的100個理由;Chinois;沈台訓 SHEN Tai Hsun;玉山社出版事業股份有限公司
2008;;Mercredi mensonge;週三的謊言;Chinois;林說俐 LIN Yue Li;天培文化有限公司
2004;;Lettres de l'écureuil à la fourmi;松鼠寫給螞蟻的信;Chinois;尉遲秀 YU Chih Hsiu;大田出版有限公司
2010;;Les triplés et Toto;巴黎三寶貝：多多來了;Chinois;阮若缺 JUAN Jo Chueh;格林文化
2006;;Autour des anges;天使娃娃與裝飾;Chinois;張一喬 CHANG Yi Chio;太雅生活館
2011;;Lettres d'amour à des petites chipies;給臭女生的小情書;Chinois;Jade LEE 李良玉;聯經出版公司
1999;Victor Hugo;Les Misérables. Tome 3;悲慘世界(下);Chinois;李玉民 LI Yu Min;貓頭應出版社
2010;;Pénélope tête en l'air, Tome 3 : Bon appétit, Pénélope !;Penelope貝貝生活繪本：貝貝肚子餓;Chinois;徐硯怡;滿天星文化出版有限公司
2005;;Mes Premières Decouvertes De L'art : Bestiaire;第一次藝術大發現(動物群像);Chinois;林達;青林國際出版股份有限公司
2011;;Le Pain par Poilâne;普瓦蘭麵包之書;Chinois;陳太乙 CHEN Tai Yi;時報出版
2008;Patrick Modiano;Dans le café de la jeunesse perdue;En el cafè de la joventut perduda;Catalan;Joan Casas;Proa
2010;Patrick Modiano;Dans le café de la jeunesse perdue;在青春迷失的咖啡館;Chinois;王東亮 WANG Dong Liang;允晨文化
2008;;Où es-tu parti?;你到哪裡去了？;Chinois;劉清彥 LIU Ching Yen;三之三文化出版社
2011;;Ali Baba;阿里巴巴;Chinois;尉遲秀 YU Chih Hsiu;天下雜誌出版
2006;;Les catastrophes de Gaspard et Lisa, Tome 19 : Un cadeau pour maman;給媽媽的禮物;Chinois;曹慧 TSAO Hui;繆思出版
2007;;Expériences pour construire;建築的遊戲;Chinois;林淑真 LIN Shu Zhen;
2006;;La riviere a l’envers: Tomek;逆流河，托梅克;Chinois;賈翊君 CHIA Yi Chun;繆思出版
2008;;L'histoire du lion qui ne savait pas écrire;不會寫字的獅子;Chinois;吳愉萱 WU Yu Hsuan;米奇巴克有限公司
2010;;Mission bouille de grenouille;任務代號：青蛙臉;Chinois;張雅婷;暢談國際文化事業股份有限公司
2008;Samuel Beckett;En attendant Godot, Fin de partie de Samuel Beckett : Analyse,Reperes,Critiques;等待果陀、終局;Chinois;廖玉如 LIAO YU JU;聯經出版公司
2007;;Cap-Horn;合恩角;Chinois;黃秀錦 HUANG Hsiu Chin;奧林文化&大穎文化
2008;;Sulla letteratura;艾可談文學;Chinois;翁德明 WONG De Ming;皇冠文化出版有限公司
2009;;Mes remèdes de Grand-Mère;阿嬤的療法－－法國醫生也愛用的居家護理小百科;Chinois;沈倖如 SHEN Hsing Ju;方智出版社
2010;;L'envol du hérisson;飛行刺蝟;Chinois;尉遲秀 YU Chih Hsiu;
2005;;Le chat a vomi;貓咪吐了;Chinois;賈翊君 CHIA Yi Chun;美麗殿文化
2007;;L'Encyclo des filles;Manual de las chicas;Espagnol;Ana Tortosa Rey-Stolle;Mare Nostrum
2006;;L'Encyclo des filles;法國女魅力小百科;Chinois;陳太乙 CHEN Tai Yi;方智出版社
2004;;Une Paille pour deux;雙人吸管;Chinois;曹慧 TSAO Hui;遠流出版公司
2010;;Je vous aime tant;我是如此愛慕你;Chinois;李尚遠 LEE Shang Yuan;聯經出版公司
2010;;Pénélope tête en l'air, Tome 5 : Pénélope fait les courses;Penelope貝貝生活繪本：貝貝上街去;Chinois;徐硯怡;滿天星文化出版有限公司
2003;Enki Bilal;Nikopol, tome 1 : La Foire aux Immortels;諸神混亂;Chinois;林說俐 LIN Yue Li;大辣出版
2005;;Mes Premières Decouvertes De L'art : Henri Matisse;第一次藝術大發現(認識馬蒂斯);Chinois;林雅珠 LIN Ya Chu;青林國際出版股份有限公司
2002;;La Ferme;第一次知識大發現(農場);Chinois;楊美雯 YANG Mei Wen;青林國際出版股份有限公司
2008;;Mon corps, comment se défend-il ?;你的身體為什麼可以保護你？;Chinois;黃秀錦 HUANG Hsiu Chin;奧林文化&大穎文化
2002;;L’Equation du nenuphar : les plaisirs de la science;睡蓮方程式─學習科學的樂趣;Chinois;陳太乙 CHEN Tai Yi;究竟出版社
2006;;Animaux en point de croix;十字繡動物玩偶;Chinois;張一喬 CHANG Yi Chio;太雅生活館
2011;;Big frousse à Londres;倫敦歷險記;Chinois;Jade LEE 李良玉;聯經出版公司
2001;Anny Duperey;Les Chats de hasard;啊！貓天使;Chinois;林雅芬 LIN Ya Fen;皇冠文化出版有限公司
2003;;Non, non, c'est non !;不要，就是不要！;Chinois;劉清彥 LIU Ching Yen;三之三文化出版社
2007;;Expériences avec les ombres;影子的遊戲;Chinois;謝蕙心 HSIEH Hui Hsin;
2001;;Les Petits Heritages;給我一件新衣服;Chinois;孫千淨 SUN Chien Ching;格林文化
2007;Christian Jacq;La Reine liberté, tome 2 : La guerre des couronnes;La guerra de las coronas : la reina de la libertad;Espagnol;Manuel Serrat Crespo;Grupo RBA
2004;Christian Jacq;La Reine liberté, tome 2 : La guerre des couronnes;王冠之戰：自由女王三部曲之二;Chinois;李慕芸 LI Mou Yung;麥田出版
2010;;Les échasses rouges;紅高蹺;Chinois;武忠森 WU Chung Sen;暢談國際文化事業股份有限公司
2008;;Aller à l'école, pour quoi faire ?;可不可以不要上學？;Chinois;黃秀錦 HUANG Hsiu Chin;奧林文化&大穎文化
2005;;Mes Premières Decouvertes De L'art : Le Louvre;第一次藝術大發現(羅浮宮);Chinois;林達;青林國際出版股份有限公司
2003;Pascal Quignard;Terrasse à Rome;羅馬露台;Chinois;呂淑蓉 LU Shu Jung;皇冠文化出版有限公司
2006;;Barney et la note bleue;巴尼藍調;Chinois;藍漢傑 LAN Han Jie;大辣出版
2005;;Demain les fleurs;蘋果花開了！;Chinois;藍漢傑 LAN Han Jie;遠流出版公司
2004;;Babayaga;芭芭亞嘎;Chinois;曹慧 TSAO Hui;繆思出版
2007;;Le Premier Printemps du monde;世界的第一個春天;Chinois;曹慧 TSAO Hui;遠流出版公司
2006;;Le plus grand des rois;最偉大的國王;Chinois;王美慧 WANG Mei Hui;奧林文化&大穎文化
2008;Christian Jacq;Mozart, Tome 4 : L'Aimé d'Isis;莫札特四部曲 之四：豐饒女神;Chinois;顏湘如 YEN Hsiang Ju;英屬維京群島商高寶國際有限公司台灣分公司
2006;;La rivière a l’envers: Hannah;逆流河，漢娜;Chinois;賈翊君 CHIA Yi Chun;繆思出版
2005;Maurice Maeterlinck;L'intelligence des fleurs;花的智慧;Chinois;陳蓁美 CHEN Chen Mei;晨星出版
2001;;Luxe, calme ＆ volupte;奢侈．寧靜和享樂;Chinois;劉美欽 LIU Mei Chin;玉山社出版事業股份有限公司
2007;Erik Orsenna;Voyage aux pays du coton : Petit précis de mondialisation;코튼로드 : 목화의 도시에서 발견한 세계화의 비밀;Coréen;YANG Young-ran 양영란;Goldenbough 황금가지
2010;Erik Orsenna;Voyage aux pays du coton : Petit précis de mondialisation;棉花國度之旅 - 全球化簡史;Chinois;洪肇謙;繁星多媒體股份有限公司
2005;;La Vache et l'Enfant : Un conte d'Islande;畢歌拉與葛密兒;Chinois;李友平 LI Yio Ping;台灣商務印書館
